"area","source_file","key","plural_category","plural_category_required_for_locales","english_source","context","placeholders_keep_exact","glossary_terms_to_review","current_de","current_es","current_fr","current_ja","current_ko","current_pl","current_pt-br","current_pt-pt","current_ru","current_zh-cn","current_zh-tw"
"manifest","package.nls.json","configuration.commitWindowPosition.enum.right","","","Place the commit panel on the right side of the undocked/tabbed window.","VS Code settings UI label, enum label, or markdown description.","","commit","Das Commit-Panel rechts im abgedockten/getabbten IntelliGit-Fenster platzieren.","Colocar el panel de commits en el lado derecho de la ventana desacoplada/en pestaña de IntelliGit.","Placer le panneau de commits à droite de la fenêtre IntelliGit détachée/en onglet.","コミットパネルをドッキング解除/タブ化された IntelliGit ウィンドウの右側に配置します。","도킹 해제/탭 IntelliGit 창의 오른쪽에 커밋 패널을 배치합니다.","Umieść panel commitów po prawej stronie oddokowanego/zakładkowego okna IntelliGit.","Colocar o painel de commits no lado direito da janela do IntelliGit desencaixada/em aba.","Colocar o painel de commits no lado direito da janela IntelliGit desencaixada/em separador.","Разместить панель коммитов справа в отстыкованном/табовом окне IntelliGit.","将提交面板放在未停靠/标签页 IntelliGit 窗口的右侧。","將提交面板放在未停駐/分頁 IntelliGit 視窗的右側。"
"manifest","package.nls.json","configuration.commitWindowPosition.markdownDescription","","","Position of the commit panel within the undocked/tabbed IntelliGit window. `auto` (default) follows VS Code's `workbench.sideBar.location`; `left` and `right` force a side.","VS Code settings UI label, enum label, or markdown description.","","IntelliGit; VS Code; commit","Position des Commit-Panels im abgedockten/getabbten IntelliGit-Fenster. `auto` (Standard) folgt `workbench.sideBar.location` von VS Code; `left` und `right` erzwingen eine Seite.","Posición del panel de commits dentro de la ventana desacoplada/en pestaña de IntelliGit. `auto` (predeterminado) sigue `workbench.sideBar.location` de VS Code; `left` y `right` fuerzan un lado.","Position du panneau de commits dans la fenêtre IntelliGit détachée/en onglet. `auto` (par défaut) suit `workbench.sideBar.location` de VS Code ; `left` et `right` imposent un côté.","ドッキング解除/タブ化された IntelliGit ウィンドウ内のコミットパネルの位置。`auto`（既定）は VS Code の `workbench.sideBar.location` に従います。`left` と `right` は側を固定します。","도킹 해제/탭 IntelliGit 창 안에서 커밋 패널의 위치입니다. `auto`(기본값)는 VS Code의 `workbench.sideBar.location`을 따르며, `left`와 `right`는 한쪽을 강제합니다.","Położenie panelu commitów w oddokowanym/zakładkowym oknie IntelliGit. `auto` (domyślnie) podąża za `workbench.sideBar.location` VS Code; `left` i `right` wymuszają stronę.","Posição do painel de commits dentro da janela do IntelliGit desencaixada/em aba. `auto` (padrão) segue `workbench.sideBar.location` do VS Code; `left` e `right` forçam um lado.","Posição do painel de commits dentro da janela IntelliGit desencaixada/em separador. `auto` (predefinição) segue `workbench.sideBar.location` do VS Code; `left` e `right` forçam um lado.","Положение панели коммитов в отстыкованном/табовом окне IntelliGit. `auto` (по умолчанию) следует `workbench.sideBar.location` VS Code; `left` и `right` принудительно задают сторону.","未停靠/标签页 IntelliGit 窗口内提交面板的位置。`auto`（默认）跟随 VS Code 的 `workbench.sideBar.location`；`left` 和 `right` 强制指定一侧。","未停駐/分頁 IntelliGit 視窗內提交面板的位置。`auto`（預設）跟隨 VS Code 的 `workbench.sideBar.location`；`left` 和 `right` 強制指定一側。"
"host","l10n/bundle.l10n.json","$(add) Use a Different Remote Name","","","$(add) Use a Different Remote Name","VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.","","Remote","$(add) Anderen Remote-Namen verwenden","$(add) Utilice un nombre remoto diferente","$(add) Utiliser un nom distant différent","$(add) 別のリモート名を使用する","$(add) 다른 원격 이름 사용","$(add) Użyj innej nazwy zdalnej","$(add) usa um nome remoto diferente","$(add) utiliza um nome remoto diferente","$(add) Использовать другое удаленное имя","$(add) 使用不同的远程名称","$(add) 使用不同的遠端名稱"
"host","l10n/bundle.l10n.json","$(edit) Enter path manually","","","$(edit) Enter path manually","VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.","","","$(edit) Pfad manuell eingeben","$(edit) Introduzca la ruta manualmente","$(edit) Saisir le chemin manuellement","$(edit) パスを手動で入力してください","$(edit) 수동으로 경로 입력","$(edit) Wprowadź ścieżkę ręcznie","$(edit) Insira o caminho manualmente","$(edit) Introduza o caminho manualmente","$(edit) Введите путь вручную","$(edit) 手动输入路径","$(edit) 手動輸入路徑"
"host","l10n/bundle.l10n.json","$(edit) Enter revision manually","","","$(edit) Enter revision manually","VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.","","","$(edit) Revision manuell eingeben","$(edit) Ingresar revisión manualmente","$(edit) Saisir la révision manuellement","$(edit) リビジョンを手動で入力してください","$(edit) 개정판을 수동으로 입력","$(edit) Wprowadź wersję ręcznie","$(edit) Insira a revisão manualmente","$(edit) Introduza a revisão manualmente","$(edit) Введите версию вручную","$(edit) 手动输入修订版本","$(edit) 手動輸入修訂版本"
"host","l10n/bundle.l10n.json","$(github) GitHub","","","$(github) GitHub","VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.","","GitHub","$(github) GitHub","$(github) GitHub","$(github) GitHub","$(github) GitHub","$(github) GitHub","$(github) GitHub","$(github) GitHub","$(github) GitHub","$(github) GitHub","$(github) GitHub","$(github) GitHub"
"host","l10n/bundle.l10n.json","$(gitlab) GitLab","","","$(gitlab) GitLab","VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.","","GitLab","$(gitlab) GitLab","$(gitlab) GitLab","$(gitlab) GitLab","$(gitlab) GitLab","$(gitlab) GitLab","$(gitlab) GitLab","$(gitlab) GitLab","$(gitlab) GitLab","$(gitlab) GitLab","$(gitlab) GitLab","$(gitlab) GitLab"
"host","l10n/bundle.l10n.json","$(globe) Public","","","$(globe) Public","VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.","","","$(globe) Öffentlich","$(globe) Público","$(globe) Public","$(globe) パブリック","$(globe) 공개","$(globe) Publiczny","$(globe) Público","$(globe) Público","$(globe) Публичный","$(globe) 公共","$(globe) 公共"
"host","l10n/bundle.l10n.json","$(link) Enter Clone URL","","","$(link) Enter Clone URL","VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.","","URL","$(link) Klon-URL eingeben","$(link) Ingresar Clon URL","$(link) Entrez le clone URL","$(link) クローン URL を入力してください","$(link) 클론 URL 입력","$(link) Wejdź do klonowania URL","$(link) Digite o clone URL","$(link) Introduza o clone URL","$(link) Введите клон URL","$(link) 输入克隆 URL","$(link) 輸入克隆 URL"
"host","l10n/bundle.l10n.json","$(list-tree) Browse My Repositories","","","$(list-tree) Browse My Repositories","VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.","","","$(list-tree) Meine Repositorys durchsuchen","$(list-tree) Explorar mis repositorios","$(list-tree) Parcourir mes référentiels","$(list-tree) 私のリポジトリを参照する","$(list-tree) 내 저장소 찾아보기","$(list-tree) Przeglądaj moje repozytoria","$(list-tree) Navegue em meus repositórios","$(list-tree) Navegue nos meus repositórios","$(list-tree) Просмотреть мои репозитории","$(list-tree) 浏览我的存储库","$(list-tree) 瀏覽我的儲存庫"
"host","l10n/bundle.l10n.json","$(lock) Private","","","$(lock) Private","VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.","","","$(lock) Privat","$(lock) Privado","$(lock) Privé","$(lock) プライベート","$(lock) 비공개","$(lock) Prywatny","$(lock) Privado","$(lock) Privado","$(lock) Частный","$(lock) 私人","$(lock) 私人"
"host","l10n/bundle.l10n.json","$(remote) SSH","","","$(remote) SSH","VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.","","SSH; remote","$(remote) SSH","$(remote) SSH","$(remote) SSH","$(remote) SSH","$(remote) SSH","$(remote) SSH","$(remote) SSH","$(remote) SSH","$(remote) SSH","$(remote) SSH","$(remote) SSH"
"host","l10n/bundle.l10n.json","Add the new repository as a separate remote","","","Add the new repository as a separate remote","Extension-host runtime notification, command label, quick pick text, or status message.","","remote","Das neue Repository als separates Remote hinzufügen","Agregar el nuevo repositorio como un remoto separado","Ajouter le nouveau dépôt comme remote séparé","新しいリポジトリを別のリモートとして追加","새 저장소를 별도의 원격 저장소로 추가","Dodaj nowe repozytorium jako osobny remote","Adicionar o novo repositório como um remoto separado","Adicionar o novo repositório como um remoto separado","Добавить новый репозиторий как отдельный remote","将新仓库添加为单独的远程仓库","將新存放庫新增為單獨的遠端存放庫"
"host","l10n/bundle.l10n.json","All merge conflicts are resolved.","","","All merge conflicts are resolved.","Extension-host runtime notification, command label, quick pick text, or status message.","","merge","Alle Mergekonflikte sind gelöst.","Todos los conflictos de fusión se resuelven.","Tous les conflits de fusion sont résolus.","すべてのマージ競合が解決されます。","모든 병합 충돌이 해결되었습니다.","Wszystkie konflikty scalania zostały rozwiązane.","Todos os conflitos de mesclagem são resolvidos.","Todos os conflitos de fusão são resolvidos.","Все конфликты слияния разрешены.","所有合并冲突均已解决。","所有合併衝突均已解決。"
