area,source_file,key,plural_category,plural_category_required_for_locales,english_source,context,placeholders_keep_exact,glossary_terms_to_review,current_de,current_es,current_fr,current_ja,current_ko,current_pl,current_pt-br,current_pt-pt,current_ru,current_zh-cn,current_zh-tw
manifest,package.nls.json,configuration.commitWindowPosition.enum.left,,,Place the commit panel on the left side of the undocked/tabbed window.,"VS Code settings UI label, enum label, or markdown description.",,commit,Platzieren Sie das Commit-Panel auf der linken Seite des nicht angedockten/mit Registerkarten versehenen Fensters.,Coloca el panel de confirmación en el lado izquierdo de la ventana desacoplada/con pestañas.,Placez le panneau de validation sur le côté gauche de la fenêtre détachée/à onglets.,コミットパネルを、ドッキング解除済み／タブ付きウィンドウの左側に配置します。,커밋 패널을 도킹 해제/탭된 창의 왼쪽에 배치합니다.,Umieść panel zatwierdzania po lewej stronie oddokowanego/zaznaczonego karty okna.,Coloque o painel de confirmação no lado esquerdo da janela desencaixada/com abas.,Coloque o painel de confirmação no lado esquerdo da janela desencaixada/com abas.,Разместите панель подтверждения изменений в левой части открепленного/открытого окна.,将提交面板放置在未停靠/已添加标签页的窗口的左侧。,將提交面板放置在未停靠/已新增標籤頁的視窗的左側。
manifest,package.nls.json,configuration.commitWindowPosition.enum.right,,,Place the commit panel on the right side of the undocked/tabbed window.,"VS Code settings UI label, enum label, or markdown description.",,commit,Platzieren Sie das Commit-Panel auf der rechten Seite des nicht angedockten/mit Tabs versehenen Fensters.,Coloca el panel de confirmación en el lado derecho de la ventana desacoplada/con pestañas.,Placez le panneau de validation sur le côté droit de la fenêtre détachée/à onglets.,コミットパネルを、ドッキング解除済み／タブ付きウィンドウの右側に配置します。,커밋 패널을 도킹 해제/탭된 창의 오른쪽에 배치합니다.,Umieść panel zatwierdzania po prawej stronie oddokowanego/zaznaczonego karty okna.,Coloque o painel de confirmação no lado direito da janela desencaixada/com abas.,Coloque o painel de confirmação no lado direito da janela desencaixada/com abas.,Разместите панель подтверждения изменений в правой части открепленного/открытого окна.,将提交面板放置在未停靠/已添加标签页的窗口的右侧。,將提交面板放置在未停靠/已新增標籤頁的視窗的右側。
manifest,package.nls.json,configuration.commitWindowPosition.markdownDescription,,,Position of the commit panel within the undocked/tabbed IntelliGit window. `auto` (default) follows VS Code's `workbench.sideBar.location`; `left` and `right` force a side.,"VS Code settings UI label, enum label, or markdown description.",,IntelliGit; VS Code; commit,Position des Commit-Panels im abgedockten/angezeigten IntelliGit-Fenster. `auto` (Standard) folgt der Einstellung `workbench.sideBar.location` von VS Code; `left` und `right` legen eine Seite fest.,Posición del panel de confirmación dentro de la ventana de IntelliGit desacoplada/con pestañas. `auto` (predeterminado) sigue la `workbench.sideBar.location` de VS Code; `left` y `right` fuerzan un lado.,Position du panneau de commit dans la fenêtre IntelliGit non ancrée/à onglets. `auto` (par défaut) suit la propriété `workbench.sideBar.location` de VS Code ; `left` et `right` forcent un positionnement latéral.,ドッキング解除/タブ付き IntelliGit ウィンドウ内でのコミット パネルの位置。`auto` (デフォルト) は VS Code の `workbench.sideBar.location` に従います。`left` と `right` は左右どちらかに強制的に配置します。,"IntelliGit 창(도킹 해제 또는 탭으로 열림) 내 커밋 패널의 위치입니다. `auto`(기본값)는 VS Code의 `workbench.sideBar.location`을 따르며, `left` 및 `right`는 특정 측면에 배치하도록 설정합니다.",Pozycja panelu zatwierdzania w niezadokowanym/zaznaczonym na karcie oknie IntelliGit. `auto` (domyślne) następuje po `workbench.sideBar.location` programu VS Code; `left` i `right` wymuszają stronę.,Posição do painel de commits dentro da janela do IntelliGit desencaixada/em abas. `auto` (padrão) segue a posição de `workbench.sideBar.location` do VS Code; `left` e `right` forçam uma posição lateral.,Posição do painel de commits dentro da janela do IntelliGit desencaixada/em abas. `auto` (padrão) segue a posição de `workbench.sideBar.location` do VS Code; `left` e `right` forçam uma posição lateral.,Положение панели фиксации в открепленном/вложенном окне IntelliGit. Параметр `auto` (по умолчанию) соответствует параметру `workbench.sideBar.location` в VS Code; `left` и `right` принудительно определяют сторону.,在未停靠/标签页化的 IntelliGit 窗口中，提交面板的位置。`auto`（默认值）遵循 VS Code 的 `workbench.sideBar.location`；`left` 和 `right` 强制设置在左侧。,在未停靠/標籤頁化的 IntelliGit 視窗中，提交面板的位置。 `auto`（預設值）遵循 VS Code 的 `workbench.sideBar.location`；`left` 和 `right` 強制設定在左側。
host,l10n/bundle.l10n.json,$(add) Use a Different Remote Name,,,$(add) Use a Different Remote Name,VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.,,Remote,$(add) Einen anderen Remote-Namen verwenden,$(add) Usar un nombre remoto diferente,$(add) Utiliser un nom distant différent,$(add) 別のリモート名を使用する,$(add) (추가) 다른 원격 이름 사용,$(add) Użyj innej nazwy zdalnej,$(add) Usar um nome remoto diferente,$(add) Usar um nome remoto diferente,$(add) Использовать другое удаленное имя,$(add) 使用不同的远程名称,$(add) 使用不同的遠端名稱
host,l10n/bundle.l10n.json,$(edit) Enter path manually,,,$(edit) Enter path manually,VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.,,,$(edit) Pfad manuell eingeben,$(edit) Introduzca la ruta manualmente,$(edit) ​​Saisissez le chemin manuellement,$(edit) パスを手動で入力,$(edit) (편집) 경로를 수동으로 입력하세요,$(edit) Wprowadź ścieżkę ręcznie,$(edit) (editar) Insira o caminho manualmente,$(edit) (editar) Insira o caminho manualmente,$(edit) Введите путь вручную,$(edit) 手动输入路径,$(edit) 手動輸入路徑
host,l10n/bundle.l10n.json,$(edit) Enter revision manually,,,$(edit) Enter revision manually,VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.,,,$(edit) Revision manuell eingeben,$(edit) Introduzca la revisión manualmente,$(edit) ​​Saisir la révision manuellement,$(edit) 手動でリビジョンを入力してください,$(edit) (편집) 수정 내용을 수동으로 입력하세요,$(edit) Wprowadź wersję ręcznie,$(edit) (editar) Insira a revisão manualmente,$(edit) (editar) Insira a revisão manualmente,$(edit) Введите версию вручную,$(edit) 手动输入修订版本,$(edit) 手動輸入修訂版本
host,l10n/bundle.l10n.json,$(github) GitHub,,,$(github) GitHub,VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.,,GitHub,$(github) GitHub,$(github) GitHub,$(github) GitHub,$(github) GitHub,$(github) GitHub,$(github) GitHub,$(github) GitHub,$(github) GitHub,$(github) GitHub,$(github) GitHub,$(github) GitHub
host,l10n/bundle.l10n.json,$(gitlab) GitLab,,,$(gitlab) GitLab,VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.,,GitLab,$(gitlab) GitLab,$(gitlab) GitLab,$(gitlab) GitLab,$(gitlab) GitLab,$(gitlab) GitLab,$(gitlab) GitLab,$(gitlab) GitLab,$(gitlab) GitLab,$(gitlab) GitLab,$(gitlab) GitLab,$(gitlab) GitLab
host,l10n/bundle.l10n.json,$(globe) Public,,,$(globe) Public,VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.,,,$(globe) Öffentlich,$(globe) Público,$(globe) Public,$(globe) 公開,$(globe) 공개,$(globe) Publiczny,$(globe) Público,$(globe) Público,$(globe) Публичный,$(globe) 公开,$(globe) 公開
host,l10n/bundle.l10n.json,$(link) Enter Clone URL,,,$(link) Enter Clone URL,VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.,,URL,$(link) URL zum Klonen eingeben,$(link) Introduzca la URL del clon,$(link) Entrez l'URL du clone,$(link) クローンURLを入力してください,$(link) (링크) 클론 URL을 입력하세요,$(link) Wprowadź adres URL klonu,$(link) Insira o URL de clonagem,$(link) Insira o URL de clonagem,$(link) Введите URL-адрес клонирования,$(link) 输入克隆 URL,$(link) 輸入克隆 URL
host,l10n/bundle.l10n.json,$(list-tree) Browse My Repositories,,,$(list-tree) Browse My Repositories,VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.,,,$(list-tree) Meine Repositories durchsuchen,$(list-tree) Explorar mis repositorios,$(list-tree) Parcourir mes dépôts,$(list-tree) マイリポジトリを閲覧する,$(list-tree) 내 저장소 찾아보기,$(list-tree) Przeglądaj moje repozytoria,$(list-tree) Navegue pelos meus repositórios,$(list-tree) Navegue pelos meus repositórios,$(list-tree) Просмотреть мои репозитории,$(list-tree) 浏览我的仓库,$(list-tree) 瀏覽我的倉庫
host,l10n/bundle.l10n.json,$(lock) Private,,,$(lock) Private,VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.,,,$(lock) Privat,$(lock) Privado,$(lock) Privé,$(lock) プライベート,$(lock) 개인,$(lock) Prywatny,$(lock) Privado,$(lock) Privado,$(lock) Частный,$(lock) 私有,$(lock) 私有
host,l10n/bundle.l10n.json,$(remote) SSH,,,$(remote) SSH,VS Code quick pick item with codicon prefix. Keep the $(icon-name) token intact.,,SSH; remote,$(remote) SSH,$(remote) SSH,$(remote) SSH,$(remote) SSH,$(remote) SSH,$(remote) SSH,$(remote) SSH,$(remote) SSH,$(remote) SSH,$(remote) SSH,$(remote) SSH
host,l10n/bundle.l10n.json,Add the new repository as a separate remote,,,Add the new repository as a separate remote,"Extension-host runtime notification, command label, quick pick text, or status message.",,remote,Das neue Repository als separaten Remote hinzufügen,Agregue el nuevo repositorio como un repositorio remoto separado.,Ajoutez le nouveau dépôt en tant que dépôt distant distinct,新しいリポジトリを別のリモートとして追加する,새 저장소를 별도의 원격 저장소로 추가합니다.,Dodaj nowe repozytorium jako osobny zdalny,Adicione o novo repositório como um repositório remoto separado.,Adicione o novo repositório como um repositório remoto separado.,Добавьте новый репозиторий как отдельный удалённый репозиторий.,将新仓库添加为单独的远程仓库,將新倉庫新增為單獨的遠端倉庫
host,l10n/bundle.l10n.json,All merge conflicts are resolved.,,,All merge conflicts are resolved.,"Extension-host runtime notification, command label, quick pick text, or status message.",,merge,Alle Merge-Konflikte wurden behoben.,Todos los conflictos de fusión están resueltos.,Tous les conflits de fusion sont résolus.,マージの競合はすべて解決されました。,모든 병합 충돌이 해결되었습니다.,Wszystkie konflikty scalania zostały rozwiązane.,Todos os conflitos de mesclagem foram resolvidos.,Todos os conflitos de mesclagem foram resolvidos.,Все конфликты слияния разрешены.,所有合并冲突均已解决。,所有合併衝突均已解決。
host,l10n/bundle.l10n.json,Anyone on the internet can see this repository,,,Anyone on the internet can see this repository,"Extension-host runtime notification, command label, quick pick text, or status message.",,,Dieses Repository ist für jeden im Internet einsehbar.,Cualquier persona en Internet puede ver este repositorio.,N'importe qui sur Internet peut consulter ce dépôt,インターネット上の誰でもこのリポジトリを見ることができます,인터넷에 있는 누구든지 이 저장소를 볼 수 있습니다.,Każdy w Internecie może zobaczyć to repozytorium,Qualquer pessoa na internet pode ver este repositório.,Qualquer pessoa na internet pode ver este repositório.,Любой пользователь интернета может увидеть этот репозиторий.,任何上网的人都可以看到这个存储库。,任何上網的人都可以看到這個儲存庫。
